,ID,NAME
3060,21015873,Clean fully-furnish apartment in central singapore
3061,21015874,Centrally located furnish Studio Apt in Singapore
3062,21015876,Modern serviced apartment in Central Singapore
3063,21015880,Apartment in the heart of Singapore
3064,21015881,Bright clean apartment in CBD Singapore
3065,21015977,Cosy fully-furnished apartment in CBD Singapore
3066,21016381,2BR Serviced Apartment - Queenstown (Alexis)
3067,21018087,2BR Luxury Serviced Apartment- One North(ONR)
3068,21029715,Modern Studio Serviced Apartment - One North(ONR)
3069,21029971,Serviced Modern Loft Apartment - One North(ONR)
3070,21031360,Entire Colonial Shophouse i/t heart of Singapore
3071,21031388,"2 Bedroom Luxury Apartment- Clementi, West Coast"
3072,21031651,"3BR Serviced Apartment- Clementi, West Coast"
3073,21032252,"2 Bedroom Apartment near CBD (Alexis, Queenstown)"
3074,21037382,F2 Condo Room Near City 600m to Aljunied MRT
3075,21037446,F3 Condo Room Near City 600m to Aljunied MRT
3076,21037716,幸福之家
3077,21037930,Weifen's home
3078,21044510,Elegant 3BR Apartment @ Robertson Quay
3079,21047360,Big Bell Tent by the Sea (6 Pax)
3080,21049838,The Sail[Marina Boulevard] Queen Room
3081,21050025,Marina bay view Queen common room
3082,21052132,lovely room 2
3083,21055977,f3 Condo Room Near City 600m to Aljunied MRT
3084,21060537,思宇幸福之家
3085,21061528,Family Room in West near Lakeside MRT/NTU/NUS
3086,21061607,Outdoor balcony Marina bay view Big Master room
3087,21063861,Luxe 2 BR City Centre Loft. Near train station.
3088,21064475,little place to rest for temp
3089,21069176,BLK 861 JURONG WEST STREET 81 (LADIES ONLY).
3090,21069270,4pax family dormitory
3091,21073678,"Posh, Spacious, Luxurious Beachfront Tent"
3092,21084415,High floor near the city
3093,21087639,D'Leedon nice place to stay
3094,21106419,Jurong Lakeside @ Executive Maisonette Room 1
3095,21111423,Big Common Room
3096,21112300,Modern 1 Bedroom Apartment in Queenstown
3097,21114021,2 guest private room+ 2guest in openliv@SG Central
3098,21114838,1-bed in 6-Bed female dormitory
3099,21115340,2 Bedroom Serviced Apartment- Buona Vista
3100,21127335,Serene 2BR apartment @ Robertson Quay
3101,21128303,Spacious Room near Paya Lebar MRT
3102,21142724,Private Luxury Condominium in CBD
3103,21145943,Downtown FireworksView EnsuiteM200
3104,21148832,Tampines MRT condo single room for 1 girl only
3105,21149987,"Spacious rm @south buona vista near NUS/mrt(1,5,6)"
3106,21151983,Nifty & Cosy 2BR APT near Clementi MRT
3107,21151992,Cosy 2BR pent hse at Jurong/Clementi/Pasir Panjang
3108,21154795,"Santorini Room (3pax, AC, PRIVATE) near Khatib MRT"
3109,21156476,Cozy traditional style apartment
3110,21172051,NEW Studio Apt/Wifi at CITY/Somerset/Orchard Area
3111,21172515,NEW Room Suite/Private Bath/Wifi @Somerset/Orchard
3112,21182751,6 Bed family room
3113,21190603,Spacious 1 br @ River Valley with gorgeous views!
3114,21191824,NEW Condo Private Room - Shared Bathroom
3115,21193416,"5分钟步行至高文地铁站,小型别墅社区｡#29-6"
3116,21194355,"5分钟步行至地铁站,小型别墅 #33-6"
3117,21195180,(6 bedder room) Students' hostel 3 mins from NUS
3118,21200260,Superhost 1BR APT in the heart of Tg Pagar
3119,21204331,Furnished room with en-suite bath in luxury condo
3120,21206514,"PrivateRoom,newly Renovated Clean,big window view"
3121,21206665,2BR/Cozy Apt/Huge Balcony/Novena Area
3122,21214988,Luxury place
3123,21221779,3 Bedroom Serviced Apartment near Buona Vista MRT
3124,21222477,Ripple Bay Condo
3125,21227203,1 min MRT/city area cozy room&pool@Botanic gardens
3126,21234121,2 bedroom in heart of Orchard/Tanglin/River Valley
3127,21236579,Central 2 BR Apt above MRT in Chinatown #46 (市区公寓)
3128,21238118,Condominium with great Amenities
3129,21238579,Central 2 BR Apt above MRT in Chinatown #38 (市区公寓)
3130,21244971,The Haig
3131,21246019,Two Condo Rooms at Same Condo close to  Mrt
3132,21248718,"a1 Big Condo Room with Private Bathroom,Near City"
3133,21248798,a2 Big Condo Room Near City 600m to Aljunied MRT
3134,21255885,Private flat & rooftop in Geylang
3135,21256274,Breeze in mid City!
3136,21257593,NEW Cosy & Relaxing near Somerset/Orchard Shopping
3137,21257843,NEW En-Suite Bedroom @ CITY /Orchard/Somerset Area
3138,21257966,Loft Suite just at Subway EW9. Food 24hours
3139,21258007,Comfy Room Suite & close to Orchard/Somerset Area
3140,21266323,3BR Modern Serviced Apartment near Buona Vista MRT
3141,21266350,"10min walk to Orchard Rd, Modern 2-bedroom #279"
3142,21266734,漂亮普通房出租
3143,21266790,"10 min walk to Orchard Rd,Modern Studio#280"
3144,21268460,Lush Foliage Room in Heritage Enclave 5mins to MRT
3145,21283595,Small Studio 2 mins Walk To Orchard (200 sqft)
3146,21285979,Safe & Clean! 2 Bedroom In city * Near MRT
3147,21287064,SGEntire 2+1 BedM&2BathM Near City Center整套3室2卫近市区
3148,21290771,(2 bedder room) Students' hostel 3 mins from NUS
3149,21292155,Cosy 1 bedroom unit near to everything
3150,21312604,Tanjong Pagar Cosy Studio Single Apartment
3151,21314013,Master Bedroom with private ensuite @Tanjong Pagar
3152,21314479,Ann Siang Hill Cosy Studio Single Apartment
3153,21314866,Cecil Street Premium Loft Apartment
3154,21358206,Spacious central downtown harbour view CBD 2BR
3155,21358378,Amazing condo in Outram - close to CBD
3156,21358634,"!! CozyRoom@City Center,Little India,FarrerParkMRT"
3157,21360845,New condo beside MRT near shopping mall
3158,21361474,B (1 of 6 beds) Students' hostel 3 mins from NUS
3159,21370642,Gorgeous entire apartment in charming Tiong Bahru!
3160,21372004,3 Superhost Calm Airy Spacious 2BR near City
3161,21376468,Master room with city view and private bathroom
3162,21398866,"1960s Queenbed room, MRT > City 2min"
3163,21400246,Private home
3164,21402272,Penthouse with great city views in quiet D14
3165,21402350,Vik's place
3166,21403392,Excellent Central CBD Location and Great City View
3167,21405170,Kovan Condo
3168,21408571,1 BR @ Little India & Farrer Park MRT
3169,21415030,Hougang Common Room for Rent
3170,21415749,Luxury Capsule (Single - Mixed) [Kampong Glam]
3171,21416331,Luxury Capsule (Single-Female Only) [Kampong Glam]
3172,21416445,Luxury Capsule (Queen - Mixed)[Kampong Glam]
3173,21419965,Condo Master Room  (Comfy & Quiet)
3174,21420790,Standard Single Room in City Center
3175,21422096,Beacon heights
3176,21428446,Superior Double Room in City Center
3177,21428834,"Sentosa, Gardens by the Bay, City easy access."
3178,21429131,3BR Serviced Apartment-Buona Vista (Heritage View)
3179,21430677,Beautiful 2BR unit above MRT in Downtown #3 (市区公寓)
3180,21440939,Great location 3BR 4BA beside Farrer Park MRT
3181,21451399,Alexis
3182,21451655,The Club Residences by Capella - 2 Bedroom Suite A
3183,21451706,Big Lucky Apartment
3184,21454566,Glamping by the Beach (2pax)
3185,21457175,Compact Studio Suite @ Heart of City/Orachard area
3186,21457284,New& Cozy Bedroom Suite/WIFI near Somerset/Orchard
3187,21462118,Private Room [Kampong Glam] - FEMALE ONLY
3188,21462227,Private Room [Kampong Glam] - for 8 pax
3189,21467590,f2 Condo Room Near City 600m to Aljunied MRT
3190,21477315,Peaceful & Quiet Modern Private Room
3191,21480910,Common room with queen bed
3192,21493991,富人区联排别墅 Romantic@HollandV!10minutes to Orchard!
3193,21500323,Spacious and Green Resort Condo with Amenities
3194,21502138,Cozy Apartment 10 mins to MRT
3195,21505397,"Spacious, Cozy & clean in Orchard near Lucky Plaza"
3196,21509015,Close to Changi Airport/Biz Park/Expo(S)
3197,21530106,Casa Ava 301
3198,21530304,Casa Ava 501
3199,21531249,"Large Room Near City/MRT, w/ Wifi"
3200,21541294,Casa Ava 202
3201,21541391,Casa Ava 302
3202,21541471,Casa Ava 402
3203,21541512,Casa Ava 502
3204,21541638,2bedroom condo @farrer park hospital
3205,21541720,2bedroom condo @purple line international school
3206,21546999,Entire Loft Storey. FREE WIFI. Near TRAIN/BUS/FOOD
3207,21552874,Place near to CBD
3208,21553387,Giffard Mansion @ Balestier
3209,21554434,"Sunny Sky Room in Cultural Quarter, 5 mins to MRT"
3210,21555786,Charming Trees Room · Heritage Zone 5mins to MRT
3211,21556650,"Flock Room · Central, Walk to MRT & Tourist Sights"
3212,21556992,"Fabulous Fern Room: Central, 5 mins Walk to MRT"
3213,21557075,"Lush Tropical Room, Cultural Quarter 5 mins to MRT"
3214,21568826,Couch to rent
3215,21571048,Lucky Plaza Apt 22 (ENTIRE HOME) @ ORCHARD
3216,21583918,"Transient - 1 Room (November) 
Near Sembawang MRT"
3217,21585138,2 Bedroom Furnished Apartment near Buona Vista MRT
3218,21586338,Resort-Experience Stay/Novena/2BR/WIFI/Pool
3219,21590853,Cozy place near city center
3220,21596804,Lovely private room in large apartment in HV
3221,21605333,Deluxe Double Room in City Center
3222,21612016,东海岸无敌海景套房5个房间+3个厕所
3223,21612799,Forest Room · Vibrant Cultural Spot 5 mins to MRT
3224,21613503,1 Bedroom  @ Boon Keng MRT ErS
3225,21618918,❀❀Two bed room Owen suite @ farrer park area
3226,21621522,"5min to Marina Bay, Convenient & Cosy Apt in CBD"
3227,21629960,A (1 of 6 beds) Students' hostel 3 mins from NUS
3228,21631361,Modern Apartment near Clarke Quay and Orchard road
3229,21641329,COZY PRIVATE ROOM IN CENTRAL SINGAPORE (CHINATOWN)
3230,21649410,TOP views in a quiet neighbourhood in St. Michaels
3231,21649798,#Luxurious Seaside Camping (4pax)
3232,21651545,1 Bedroom Near NoveNa Tv
3233,21651705,Beach Camping in Luxury Bell tent (6pax)
3234,21655973,Room in condo
3235,21658483,Central Condo Unit - walk to 3 MRTs
3236,21668890,Short stay @ Choa Chu Kang
3237,21669984,Cosy and near sport facilities
3238,21670282,Lovely 3BR Apt in the Heart of Orchard Road
3239,21671407,"Super place,Cozy 1 bedroom 3Mins to MRT,5 Malls"
3240,21673001,Lucky Plaza Apt 16 (ENTIRE HOME) @ ORCHARD
3241,21675447,Spacious & ensuite room close to airport & expo
3242,21689950,AYB's house
3243,21703476,1960s Queenbed RmA1 @ lavender bugis
3244,21708730,"Lucky Plaza Apt @ ORCHARD near MRT, Common Room A"
3245,21716537,"Room for rent, minimum 3 months rental"
3246,21717101,1
3247,21718303,Full Furnish Queen Room @ Shenton Way/Raffles MRT
3248,21718642,"Suite in Pemimpin, Thomson Area"
3249,21722898,"postwar singlebed *rmM, 3min to aljunied mrt"
3250,21723859,"Lucky Plaza Apt @ ORCHARD near MRT, Common Room B"
3251,21724758,"Lucky Plaza Apt @ ORCHARD near MRT, Master Room D"
3252,21739253,Cottage Living at The Waterside - La Soliel
3253,21747530,❤️Mins to Somerset MRT/Orchard big room in a Condo❤️
3254,21755679,Master room at Orchard
3255,21756093,"Lucky Plaza Apt @ ORCHARD near MRT, Master Room E"
3256,21756221,"Lucky Plaza Apt @ ORCHARD near MRT, Master Room F"
3257,21756287,SG's tallest residential tower. Private bedroom
3258,21756764,Event Space in Heritage House: Eden at Farrer Park
3259,21756802,Tranquil Sembarwang Corner
3260,21758205,Near CBD
3261,21758896,SGCosy apartment@Cityfringe amidst Private Enclave
3262,21763890,"Furnished, Homely 2BR APT near Bouna Vista MRT"
3263,21764614,"5min to Marina Bay, Convenient & Cosy Apt in CBD"
3264,21765670,Cozy Apartment 10 mins to Aljunied MRT
3265,21766071,Highrise Modern Loft Next to MRT
3266,21790536,"豪华住宅,2厅2室3卫 (NOT AVAILABLE FOR LESSER THAN 3 MTHS)"
3267,21791154,1BR [A] Srvcd Apt ★ 5mins walk to Queenstown MRT
3268,21792881,1BR [26N] Srvcd Apt★8mins walkto Newton/Novena MRT
3269,21793219,1BR [SN] Srvcd Apt★7 mins walk to Novena MRT
3270,21793363,"postwar singlebed rm2, 3min to aljunied mrt"
3271,21797718,"Studio Apartment, Great for Staycations."
3272,21803237,Aljunied Room*A > MRT 3min > CBD 15 mins
3273,21804196,Stunning Duplex - Private pool in Little India
3274,21804950,Amaze5 - Serviced Apartment in the East
3275,21805009,Cozy apt 10 mins to Aljunied MRT
3276,21805592,2 BR Loft - 10 Min Walk to East Coast Park
3277,21806277,"PREMIUM 1-BED WITH SKYLINE VIEWS, CBD"
3278,21806395,"5分钟步行至地铁站,小型别墅｡#37-3"
3279,21807803,Cosy Home near City
3280,21808284,Spacious 3 BRs Apt 市中心好房@2 MRT stations to Orchard
3281,21818868,Chic4 - Serviced Apartment in the East
3282,21820005,Standard Single  - 2mins away from Chinatown MRT
3283,21820885,Tokidoki Theme Room in City Center 1
3284,21822655,Near NTU spacious room with air con
3285,21823934,Enjoyable home with high-class condo
3286,21830116,Beautiful condo apartment in perfect location
3287,21831381,Humble & Conveniently Located 1BR in Katong Area
3288,21831599,Your stop over in Singapore
3289,21841191,2 bedroom condo with great facilities
3290,21843221,"Private room with Shared bathroom, Aircon"
3291,21852866,Sky4 - Serviced Apt near East Coast
3292,21852940,Amaze6 - Serviced Apartment in the East
3293,21854674,Amaze1 - cosy Serviced Apartment w/ WiFi near CBD
3294,21854678,Amaze2 - Serviced Apartment in the East
3295,21854679,Amaze3 - Serviced Apartment in the East
3296,21854680,Amaze4 - Serviced Apartment in the East
3297,21854681,Chic1 - cosy Serviced Apartment w/ WiFi near CBD
3298,21854683,Chic2 - Serviced Apartment in the East
3299,21854687,Chic3 - Serviced Apartment in the East
3300,21854695,Sky2 - Serviced Apartment in the East
3301,21854697,Sky3 - Serviced Apartment in the East
3302,21855187,"5分钟步行至高文地铁站,小型别墅社区｡#37-06"
3303,21855459,Private room with free wifi
3304,21855881,Where Luxury City Living Reaches New Heights.
3305,21871323,Room For Rent at Eight Riversuites (Central)
3306,21872033,The Sail@Marina Bay
3307,21873499,"Light, beautiful apartment in great city location"
3308,21881998,spacious apartment for rent
3309,21887155,Twin room attached balcony
3310,21888054,Luxury apartment few mins walk to Orchard Rd!
3311,21889278,"Spacious room near Changi Airport, Singapore!"
3312,21901599,Affordable 2BR in Heavenly Place/Balestier-Novena
3313,21906973,✪✪2BR study bed room unit @ Novena (btk)
3314,21913235,1960s Queenbed RmIs @ lavender bugis
3315,21913744,kEnsuiteM1* Brickwall2 @ Chinatown/CBD
3316,21914718,Tokidoki Theme Room in City Center 3
3317,21915252,The Obi Room
3318,21916176,"Lavender window Loftbed Rm*+Basin+TV, 5m walk MRT"
3319,21916263,Lavender SingleBed *Rm: 5m walk MRT
3320,21920733,"""American bunker bed shared room Jurong east"
3321,21926382,Warm Accomodation 1 Bedroom in the East
3322,21927257,"1970s singlebed *RmA1, no-sharing"
3323,21927943,Ben's Sanctuary
3324,21928089,Experience living in the West in a Private bedroom
3325,21928140,❀1BR cosy unit @ River Valley town area (rvp)
3326,21928496,Spacious Master Bed room Near Chinatown MRT
3327,21929427,1bedroom condo for working class
3328,21937326,Master bed room - 5 mins ride to CBD
3329,21939528,Cosy Studio located in the Heart of Singapore
3330,21941085,Warm Home
3331,21942515,1 Bedroom - Room 2
3332,21951407,"Simple room, perfect central location in Chinatown"
3333,21952871,Luxury services apartment : private studio room
3334,21953139,"2 bds apartment ,near queenstown.两个卧室的公寓在女皇镇附近"
3335,21953185,Nearest to NTU Singapore(南洋理工大学附近房间)
3336,21954042,Nice master room near NTU
3337,21964337,Spacious & cosy:: CBD/marina bay/clarke quay
3338,21967022,❀❀❀3BR Townunit@ Mins walk to Boon Keng Mrt (ers)
3339,21970094,9 PERS/4 BEDRM APT 5 NEAR HOLLAND VILLAGE MRT
3340,21970302,Fireworks *view2! highrise Ensuite
3341,21973946,NEW & Cozy Studio APT/WIFI @ Orchard/Somerset Area
3342,21974182,Comfy Private Bedroom Suite @Orchard/Somerset Area
3343,21976035,Private room
3344,21984842,Affordable Condo Common Room near MRT
3345,22000933,Cozy studio 10 mins to Aljunied MRT
3346,22009843,Condo name in Eightriversuits
3347,22019165,Chinatown doorstep View! from your Semi-Ensuite*A
3348,22020896,1 Bedroom Serviced Apartment near Queenstown MRT
3349,22021287,Near Jurong east MRT new condo  room
3350,22021293,Deluxe Queen Room - 2mins away from Chinatown MRT
3351,22021498,2 Bedroom Apartment near Central Business District
3352,22021830,Modern 2Bedroom Serviced Apartment near Queenstown
3353,22022839,Modern Studio Serviced Apartment - One North(ONR)
3354,22027275,Ensuite Bedroom near last hot spring
3355,22028335,Spacious & cosy apt. CBD/marina bay/clarke quay
3356,22034488,Cozy room @ Jurong
3357,22035836,Penthouse Apt with Rooftop by East Coast Beach
3358,22037196,Beautiful flat for couple in Sophia Road with pool
3359,22038733,Cosy & Amazing 2bedrooms APT @ Aljunied Geylang
3360,22051870,Small Utility Cosy Room
3361,22051992,Downtown Ensuite89M1
3362,22053594,A cosy & convenient place at Paya Lebar!
3363,22053686,Beach Glamping Singapore (8 pax Jumbo bell tent)
3364,22054285,Furnished and cozy room SUPER near to MRT station
3365,22067547,"Stay 3 Bus Stops from Suntec City, CBD ?"
3366,22067761,RENT FOR HAPPY NEW YEAR IN SINGAPORE ORCHARD
3367,22068486,Orchard/River Valley/Clarke Quay ★★★★★ PrivateRoom
3368,22069204,Breathtaking 2BR/Balcony/Pool/Gym near Novena MRT
3369,22070267,1BR @ rivervalley
3370,22070714,Serenity
3371,22071808,2BR LOFT Condo Near MRT&City! Free WIFI
3372,22090557,"Orchid Lodge, Staycation @ North"
3373,22090559,"Orchid Lodge, Deluxe room overlooking golf course"
3374,22090561,"Orchid Country Club, Staycation @ North"
3375,22090563,Orchid Lodge (6 nights with 1 free DIY Laundry)
3376,22090564,"Deluxe room, Long stay min 29 nights+4 DIY Laundry"
3377,22090931,"CLASSY & COZY, 2 BR IN CLEMENTI"
